propertyType,y,x
Private Condominium,30905.236220000003,27352.72843
Private Condominium,32266.5778,35984.81655
Private Condominium,32266.5778,35984.81655
Private Condominium,32808.50946,30857.71232
Private Condominium,32808.50946,30857.71232
Private Condominium,32808.50946,30857.71232
Private Condominium,32808.50946,30857.71232
Private Condominium,32939.55128,29256.5814
Private Condominium,33180.49348,28124.13032
Private Condominium,33180.49348,28124.13032
Private Condominium,33053.41537,30249.74696
Private Condominium,32783.06877,33846.87047
Private Condominium,31397.8815,35437.42352
Private Condominium,31397.8815,35437.42352
Private Condominium,32485.78572,28361.93527
Private Condominium,32485.78572,28361.93527
Private Condominium,32968.07756,39056.55287
Private Condominium,32968.07756,39056.55287
Private Condominium,33651.72488,36071.71911
Private Condominium,33651.72488,36071.71911
Private Condominium,32752.301400000004,34494.82688
Private Condominium,32752.3014,34494.82688
Private Condominium,38233.44336,33963.47061
Private Condominium,33195.42563,28920.9611
Private Condominium,33195.42563,28920.9611
Private Condominium,32938.33283,30191.84101
Private Condominium,36953.90258,33199.46723
Private Condominium,33392.71508,29728.09139
Private Condominium,33121.66027,34004.19006
Private Condominium,33121.66027,34004.19006
Private Condominium,31644.36434,29474.80421
Private Condominium,34543.40377,31546.65612
Private Condominium,35864.78665,21367.1507
Private Condominium,35864.78665,21367.1507
Private Condominium,31426.03179,29412.73928
Private Condominium,31426.03179,29412.73928
Private Condominium,31426.03179,29412.73928
Private Condominium,35712.16442,22074.63708
Private Condominium,35712.16442,22074.63708
Private Condominium,33233.20478,36301.56123
Private Condominium,32228.30692,34917.03494
Private Condominium,36196.66383,31939.91899
Private Condominium,36196.66383,31939.91899
Private Condominium,33265.81822,35959.20957
Private Condominium,33265.81822,35959.20957
Private Condominium,34349.47684,29816.40546
Executive Condominium,36092.13074,14524.30762
Private Condominium,38023.14559,20481.43889
Private Condominium,38023.14559,20481.43889
Private Condominium,38023.14559,20481.43889
Private Condominium,47768.53189,26452.35476
Private Condominium,47768.53189,26452.35476
Private Condominium,33157.37021,34370.64558
Private Condominium,32805.65503,34129.12703
Private Condominium,36795.09004,32196.98475
Private Condominium,36795.09004,32196.98475
Private Condominium,36795.09004,32196.98475
Private Condominium,36689.8629,42339.04645
Private Condominium,36689.8629,42339.04645
Private Condominium,33310.9466,36618.81039
Private Condominium,41334.0156,30660.55947
Private Condominium,41334.0156,30660.55947
Private Condominium,41334.0156,30660.55947
Private Condominium,31415.8189,29923.38616
Private Condominium,31415.8189,29923.38616
Private Condominium,31415.8189,29923.38616
Private Condominium,34225.35174,36436.46443
Private Condominium,34225.35174,36436.46443
Private Condominium,34402.0932,31431.162649999995
Private Condominium,33128.24262,28991.4317
Private Condominium,32201.87348,35799.96153
Private Condominium,32201.87348,35799.96153
Private Condominium,32779.80785,24070.06195
Private Condominium,37638.27356,20613.77692
Private Condominium,37638.27356,20613.77692
Private Condominium,46377.64535,29233.91673
Private Condominium,46377.64535,29233.91673
Private Condominium,46377.64535,29233.91673
Private Condominium,31960.06966,28486.69749
Private Condominium,34451.64889,28931.825250000005
Private Condominium,33798.77488,40673.88297
Private Condominium,35004.45059,40148.2875
Private Condominium,35004.45059,40148.2875
Private Condominium,36890.16537,33283.90269
Private Condominium,36890.16537,33283.90269
Private Condominium,31630.97448,26263.33253
Private Condominium,31630.97448,26263.33253
Private Condominium,31399.6005,26003.504020000004
Private Condominium,31399.600500000004,26003.50402
Private Condominium,31399.6005,26003.50402
Private Condominium,30490.48875,26130.58413
Private Condominium,30490.48875,26130.58413
Private Condominium,32028.83373,26981.54834
Private Condominium,32028.83373,26981.54834
Private Condominium,30500.673939999997,26224.99746
Private Condominium,30500.67394,26224.99746
Private Condominium,30500.67394,26224.99746
Private Condominium,28221.39491,28995.127389999998
Private Condominium,30989.74224,32570.66612
Private Condominium,30989.74224,32570.66612
Private Condominium,30989.74224,32570.66612
Private Condominium,32980.22077,29233.97677
Private Condominium,28728.1782,26972.749250000004
Private Condominium,28728.1782,26972.749250000004
Private Condominium,38951.0579,32860.86707
Private Condominium,38951.0579,32860.86707
Private Condominium,38951.0579,32860.86707
Private Condominium,38951.0579,32860.86707
Private Condominium,35979.48489,20997.21582
Private Condominium,35979.48489,20997.21582
Private Condominium,31766.48997,31132.93556
Private Condominium,31117.03366,30636.1107
Private Condominium,34189.71525,31575.14454
Private Condominium,36291.95203,31897.04829
Private Condominium,36291.95203,31897.04829
Private Condominium,32927.36363,33648.78808
Private Condominium,32927.36363,33648.78808
Private Condominium,37421.49823,38736.06181
Private Condominium,37421.49823,38736.06181
Private Condominium,37421.49823,38736.06181
Private Condominium,32834.33283,34563.5823
Private Condominium,32834.33283,34563.5823
Private Condominium,33255.29524,36814.1474
Private Condominium,33255.29524,36814.1474
Private Condominium,32699.8306,36374.65053
Executive Condominium,42295.81991,36854.45219
Executive Condominium,42295.81991,36854.45219
Private Condominium,30236.38022,24839.70259
Private Condominium,30236.38022,24839.70259
Private Condominium,30236.380220000003,24839.70259
Private Condominium,30236.38022,24839.70259
Private Condominium,33937.18531,29734.96285
Private Condominium,33937.18531,29734.96285
Private Condominium,34221.48847,33605.71426
Private Condominium,34221.48847,33605.71426
Private Condominium,34221.48847,33605.71426
Private Condominium,32400.42136,27736.65216
Private Condominium,32400.42136,27736.65216
Private Condominium,35056.46247,25345.01278
Private Condominium,33128.48195,35745.92209
Private Condominium,31410.15632,35506.10206
Private Condominium,33433.47048,28765.37519
Private Condominium,28655.05029,28927.15932
Private Condominium,28655.05029,28927.15932
Private Condominium,34518.13733,29003.74366
Private Condominium,34518.13733,29003.74366
Private Condominium,33801.26167,25530.65693
Private Condominium,33801.26167,25530.65693
Private Condominium,32165.56534,36644.30333
Private Condominium,30930.47687,27608.03246
Private Condominium,30930.47687,27608.03246
Private Condominium,34088.23851,29860.41639
Private Condominium,34088.23851,29860.41639
Private Condominium,26004.79576,29628.033409999996
Private Condominium,26004.79576,29628.03341
Private Condominium,33020.61283,36168.31089
Private Condominium,33015.3694,27484.6552
Private Condominium,33076.27565,28098.94825
Private Condominium,33110.16475,40036.16208
Private Condominium,31123.05095,28477.79744
Private Condominium,31123.05095,28477.79744
Private Condominium,32774.25885,39804.59742
Private Condominium,32774.25885,39804.59742
Private Condominium,32774.25885,39804.59742
Private Condominium,28712.96337,28788.30804
Private Condominium,28712.96337,28788.30804
Private Condominium,31274.78228,28334.42046
Private Condominium,31274.78228,28334.420460000005
Private Condominium,32445.24687,36466.92477
Private Condominium,34378.9726,29324.09484
Private Condominium,31078.06268,34040.09011
Private Condominium,31078.06268,34040.09011
Private Condominium,31566.35051,30238.08749
Private Condominium,31566.35051,30238.08749
Private Condominium,25749.82974,29440.66261
Private Condominium,25749.82974,29440.66261
Private Condominium,25749.82974,29440.66261
Private Condominium,35678.44353,20653.18505
Private Condominium,35678.44353,20653.18505
Private Condominium,35678.44353,20653.18505
Private Condominium,35442.95414,22389.59157
Private Condominium,35442.95414,22389.59157
Private Condominium,35442.95414,22389.59157
Private Condominium,31027.616640000004,28666.83421
Private Condominium,31815.113540000002,27499.60348
Private Condominium,30989.762,28620.63786
Private Condominium,30989.762000000002,28620.63786
Private Condominium,42860.17343,26382.77266
Private Condominium,42860.17343,26382.77266
Executive Condominium,47435.81879,27325.69089
Executive Condominium,47435.81879,27325.69089
Executive Condominium,47435.81879,27325.69089
Private Condominium,34422.77486,31291.93718
Private Condominium,34422.77486,31291.93718
Private Condominium,34422.77486,31291.93718
Private Condominium,40477.52689,28337.403130000002
Private Condominium,33067.19731,40255.92691
Executive Condominium,45068.18646,29680.62096
Executive Condominium,45068.18646,29680.62096
Private Condominium,31416.09644,35561.76332
Private Condominium,31416.09644,35561.76332
Private Condominium,35120.42422,22912.55807
Private Condominium,35120.42422,22912.55807
Private Condominium,35120.42422,22912.55807
Private Condominium,35120.42422,22912.55807
Private Condominium,28823.46435,23527.068450000002
Private Condominium,31334.63219,29609.010269999995
Private Condominium,32905.46221,33600.09956
Private Condominium,32905.46221,33600.09956
Private Condominium,31597.67359,28726.10451
Private Condominium,31597.67359,28726.10451
Private Condominium,35796.09887,13795.29085
Private Condominium,35796.09887,13795.29085
Private Condominium,35796.09887,13795.29085
Private Condominium,33373.9514,36617.36234
Private Condominium,32703.4269,36993.4903
Private Condominium,36894.83959,31025.93863
Private Condominium,36894.83959,31025.93863
Private Condominium,36894.83959,31025.93863
Private Condominium,34387.83518,29103.76764
Private Condominium,32770.72939,30653.32948
Private Condominium,32770.72939,30653.32948
Private Condominium,32388.10511,27816.67946
Private Condominium,32388.105109999997,27816.679460000003
Private Condominium,33289.42011,27567.55629
Private Condominium,35500.28792,39290.92755
Private Condominium,35500.28792,39290.92755
Private Condominium,32104.00245,20799.79949
Private Condominium,32104.00245,20799.79949
Private Condominium,32104.00245,20799.79949
Private Condominium,29089.900100000003,29565.49115
Private Condominium,29089.900100000003,29565.49115
Private Condominium,25329.21211,29146.11921
Private Condominium,25329.212110000004,29146.11921
Private Condominium,25329.21211,29146.11921
Private Condominium,31337.30787,27354.04571
Private Condominium,31337.30787,27354.04571
Private Condominium,31337.30787,27354.04571
Private Condominium,32757.1245,24372.86421
Private Condominium,32757.1245,24372.86421
Private Condominium,32757.1245,24372.86421
Private Condominium,32757.1245,24372.86421
Private Condominium,30884.23671,27872.72121
Private Condominium,30884.236710000005,27872.72121
Private Condominium,30884.23671,27872.72121
Private Condominium,32569.97791,24813.70083
Private Condominium,32569.97791,24813.70083
Private Condominium,35651.41874,20877.4198
Private Condominium,35651.41874,20877.4198
Private Condominium,35651.41874,20877.4198
Private Condominium,30621.26165,26581.97726
Private Condominium,30621.26165,26581.977260000003
Private Condominium,30621.26165,26581.977260000003
Private Condominium,30621.26165,26581.97726
Private Condominium,30621.26165,26581.97726
Executive Condominium,44502.85335,29373.39049
Executive Condominium,44502.85335,29373.39049
Private Condominium,33152.82855,40512.97773
Private Condominium,38464.41311,20960.90838
Private Condominium,38464.41311,20960.90838
Executive Condominium,36486.67391,19415.2088
Private Condominium,32670.82699,27822.0557
Private Condominium,32670.82699,27822.0557
Private Condominium,31971.91154,36055.23493
Private Condominium,31971.91154,36055.23493
Private Condominium,33636.12828,36374.71714
Executive Condominium,37561.07794,42004.89289
Executive Condominium,37561.07794,42004.89289
Private Condominium,33173.96039,35830.17637
Private Condominium,34319.56212,31197.05019
Private Condominium,32707.93742,24187.11613
Private Condominium,32707.93742,24187.11613
Private Condominium,33609.66376,27047.77557
Executive Condominium,39042.29454,42109.65828
Private Condominium,32744.27496,37059.04377
Private Condominium,31634.19509,35415.73097
Private Condominium,31634.195089999997,35415.73097
Private Condominium,31634.19509,35415.73097
Private Condominium,30022.32884,21874.761110000003
Private Condominium,30022.32884,21874.76111
Private Condominium,30264.77223,21727.31309
Private Condominium,43661.50458,27917.30759
Private Condominium,43661.50458,27917.30759
Private Condominium,43661.50458,27917.30759
Private Condominium,43661.50458,27917.30759
Private Condominium,32950.11007,27175.64039
Executive Condominium,37008.38943,12906.58934
Executive Condominium,39570.72172,35485.72225
Private Condominium,30371.06491,21395.7887
Private Condominium,30371.06491,21395.7887
Private Condominium,30371.06491,21395.7887
Private Condominium,32872.29963,23612.93241
Private Condominium,28131.53904,25866.07973
Private Condominium,28131.53904,25866.07973
Private Condominium,28131.53904,25866.07973
Private Condominium,37911.92475,42823.00477
Private Condominium,37911.92475,42823.00477
Private Condominium,37911.92475,42823.00477
Private Condominium,38670.40509,32048.72078
Private Condominium,38670.40509,32048.72078
Private Condominium,38670.40509,32048.72078
Private Condominium,38551.84038,27712.19987
Private Condominium,38551.84038,27712.19987
Private Condominium,38551.84038,27712.19987
Private Condominium,36360.75927,33090.63737
Private Condominium,36360.75927,33090.63737
Private Condominium,32836.61918,35896.54396
Private Condominium,32836.61918,35896.54396
Private Condominium,34358.25992,40747.44078
Private Condominium,34358.25992,40747.44078
Private Condominium,34358.25992,40747.44078
Private Condominium,34358.25992,40747.44078
Private Condominium,33821.11953,26925.8935
Private Condominium,33821.11953,26925.893499999995
Private Condominium,33821.11953,26925.8935
Private Condominium,33821.11953,26925.8935
Private Condominium,29336.19355,22616.30092
Private Condominium,31530.53649,26983.72366
Private Condominium,31530.53649,26983.72366
Private Condominium,40964.78207,31974.38863
Private Condominium,40964.78207,31974.38863
Private Condominium,40964.78207,31974.38863
Private Condominium,32989.73915,38421.93189
Private Condominium,32989.73915,38421.93189
Private Condominium,34280.37984,36403.39384
Private Condominium,32977.79507,28402.13149
Private Condominium,36265.22412,20898.5382
Private Condominium,36265.22412,20898.5382
Private Condominium,38335.92049,20292.23213
Private Condominium,38335.92049,20292.23213
Private Condominium,37197.63854,20695.13436
Private Condominium,37197.63854,20695.13436
Private Condominium,32361.11071,25153.84767
Private Condominium,32361.11071,25153.84767
Private Condominium,30775.94549,27276.061620000004
Private Condominium,32966.8436,27758.61844
Private Condominium,30782.8775,29015.83941
Private Condominium,30782.877499999995,29015.839410000004
Private Condominium,33470.8412,19320.41461
Private Condominium,33470.8412,19320.41461
Private Condominium,37587.80672,42789.93839
Private Condominium,37587.80672,42789.93839
Private Condominium,37587.80672,42789.93839
Private Condominium,30484.66898,28620.83276
Private Condominium,30484.66898,28620.83276
Private Condominium,30484.66898,28620.83276
Private Condominium,29396.21689,24619.92359
Private Condominium,29396.21689,24619.92359
Private Condominium,29396.21689,24619.92359
Private Condominium,34188.80276,30210.02696
Private Condominium,34188.80276,30210.02696
Private Condominium,36799.17676,18599.9636
Private Condominium,36799.17676,18599.9636
Private Condominium,37765.8636,42780.59623
Private Condominium,37765.8636,42780.59623
Private Condominium,32517.21183,27084.56023
Private Condominium,32517.21183,27084.56023
Private Condominium,36075.85878,15309.38074
Private Condominium,36075.85878,15309.38074
Private Condominium,36075.85878,15309.38074
Private Condominium,36075.85878,15309.38074
Private Condominium,36075.85878,15309.38074
Private Condominium,36479.21865,15698.45027
Private Condominium,36479.21865,15698.45027
Private Condominium,36479.21865,15698.45027
Private Condominium,37598.09338,20028.8268
Private Condominium,37598.09338,20028.8268
Private Condominium,31909.12548,28517.93663
Private Condominium,31909.12548,28517.93663
Private Condominium,31909.12548,28517.93663
Private Condominium,33404.13674,27567.82085
Private Condominium,33429.10252,36687.40185
Private Condominium,33429.10252,36687.40185
Private Condominium,33429.10252,36687.40185
Private Condominium,32877.65229,24856.34284
Private Condominium,32877.65229,24856.34284
Private Condominium,32076.93055,28560.46504
Private Condominium,36414.91029,33314.2687
Private Condominium,33016.92932,29038.77735
Private Condominium,33061.34704,29078.09413
Private Condominium,31205.50189,33694.11985
Private Condominium,31205.50189,33694.11985
Private Condominium,31205.50189,33694.11985
Private Condominium,39717.89519999999,20166.63779
Private Condominium,32171.64803,26762.19078
Private Condominium,32171.64803,26762.19078
Private Condominium,32367.24265,35996.22427
Private Condominium,32367.24265,35996.22427
Private Condominium,41205.6001,35033.51492
Private Condominium,41205.6001,35033.51492
Private Condominium,41205.6001,35033.51492
Private Condominium,37663.81438,18683.51023
Private Condominium,37663.81438,18683.51023
Private Condominium,31017.39485,34767.56562
Private Condominium,31017.394849999997,34767.56562
Private Condominium,32962.4605,21836.49299
Private Condominium,32962.4605,21836.49299
Private Condominium,32962.4605,21836.49299
Private Condominium,34243.3691,29416.42648
Private Condominium,34243.3691,29416.42648
Private Condominium,36480.51549,16894.24161
Private Condominium,36480.51549,16894.24161
Private Condominium,36480.51549,16894.24161
Private Condominium,29211.97479,22666.81895
Private Condominium,29211.97479,22666.81895
Private Condominium,33257.75761,36680.90385
Private Condominium,33257.75761,36680.90385
Private Condominium,33257.75761,36680.90385
Private Condominium,32647.44383,23979.27194
Private Condominium,32647.443829999997,23979.27194
Private Condominium,30938.50158,27317.54711
Private Condominium,30938.50158,27317.54711
Private Condominium,32955.54123,29441.50743
Private Condominium,30327.547490000004,26066.104
Private Condominium,30327.54749,26066.104
Private Condominium,30327.54749,26066.104
Private Condominium,31313.5223,28398.86336
Private Condominium,31313.5223,28398.86336
Private Condominium,30944.100090000004,34625.94568
Private Condominium,30944.10009,34625.94568
Private Condominium,30944.10009,34625.94568
Private Condominium,33649.16734,30134.706679999996
Private Condominium,33649.16734,30134.706679999996
Private Condominium,32790.93641,33882.43668
Private Condominium,44282.85674,29746.01368
Private Condominium,44282.85674,29746.01368
Private Condominium,44282.85674,29746.01368
Private Condominium,33003.46827,35978.278
Private Condominium,37067.9287,33404.32521
Private Condominium,37067.9287,33404.32521
Private Condominium,37067.9287,33404.32521
Private Condominium,32085.72981,29470.33631
Private Condominium,32085.72981,29470.33631
Private Condominium,32559.32161,36795.45416
Private Condominium,32559.32161,36795.45416
Private Condominium,30963.16563,27535.30433
Private Condominium,30963.16563,27535.30433
Private Condominium,30963.16563,27535.30433
Private Condominium,30856.75257,28289.69363
Private Condominium,32088.73838,26875.59485
Private Condominium,47099.91715999999,27010.47484
Private Condominium,47099.91715999999,27010.47484
Private Condominium,35113.21081,22794.65749
Private Condominium,35113.21081,22794.65749
Private Condominium,35113.21081,22794.65749
Private Condominium,25232.61955,29018.54051
Private Condominium,25232.61955,29018.54051
Private Condominium,25232.61955,29018.540510000003
Private Condominium,32715.35275,33600.4121
Private Condominium,32715.35275,33600.4121
Private Condominium,33019.10085,27799.55138
Private Condominium,32885.21619,27222.01742
Private Condominium,32885.21619,27222.01742
Private Condominium,31791.47225,27813.69378
Private Condominium,31791.47225,27813.69378
Private Condominium,29257.89728,22467.98147
Private Condominium,29257.897279999997,22467.98147
Private Condominium,31257.28459,28979.67406
Private Condominium,31257.28459,28979.67406
Private Condominium,39136.58723,40294.13308
Private Condominium,39136.58723,40294.13308
Private Condominium,39136.58723,40294.13308
Private Condominium,39136.58723,40294.13308
Private Condominium,31734.84519,35847.97962
Private Condominium,39714.86481,28117.751269999997
Private Condominium,39714.86481,28117.75127
Private Condominium,39714.86481,28117.75127
Private Condominium,39714.86481,28117.75127
Private Condominium,32569.74746,20135.99191
Private Condominium,32569.747459999995,20135.99191
Private Condominium,32569.747459999995,20135.99191
Private Condominium,32569.74746,20135.99191
Private Condominium,31416.63421,27688.40949
Private Condominium,31416.63421,27688.40949
Private Condominium,31416.63421,27688.40949
Private Condominium,31649.87448,27586.84018
Private Condominium,32270.433159999997,28555.35584
Private Condominium,32270.43316,28555.35584
Private Condominium,32276.15459,28506.99187
Private Condominium,29426.72211,22499.06679
Private Condominium,29426.72211,22499.06679
Private Condominium,29426.72211,22499.06679
Private Condominium,29426.72211,22499.06679
Private Condominium,28102.7281,27035.82188
Private Condominium,37240.69949,19923.76793
Private Condominium,37240.69949,19923.76793
Private Condominium,30416.335349999998,28813.584439999995
Private Condominium,30416.33535,28813.58444
Private Condominium,30416.33535,28813.58444
Private Condominium,31323.712710000003,31048.27691
Private Condominium,31323.71271,31048.276910000004
Private Condominium,34869.46844,31757.8517
Private Condominium,34869.46844,31757.8517
Private Condominium,34869.46844,31757.8517
Private Condominium,34869.46844,31757.8517
Private Condominium,33206.67396,27924.03709
Private Condominium,37496.45153,34063.06529
Private Condominium,37496.45153,34063.06529
Private Condominium,37496.45153,34063.06529
Private Condominium,30270.63867,28658.01535
Private Condominium,36228.81155,32448.61048
Private Condominium,36228.81155,32448.61048
Executive Condominium,42351.70469,18788.66456
Executive Condominium,40570.75381,18592.81824
Executive Condominium,40570.75381,18592.81824
Private Condominium,36702.50793,21466.04463
Private Condominium,36702.50793,21466.04463
Private Condominium,36702.50793,21466.04463
Private Condominium,30848.85679,28406.435689999995
Private Condominium,29407.22327,27634.9727
Private Condominium,29407.22327,27634.9727
Private Condominium,29407.22327,27634.9727
Private Condominium,25464.904679999996,29076.99004
Private Condominium,25464.90468,29076.99004
Private Condominium,25464.90468,29076.99004
Private Condominium,25464.904679999996,29076.99004
Private Condominium,34123.9254,31453.84401
Private Condominium,31080.22311,29105.47601
Private Condominium,31080.22311,29105.47601
Private Condominium,31080.223110000003,29105.47601
Private Condominium,32253.41615,28311.6694
Private Condominium,32446.51411,32003.49216
Private Condominium,32446.51411,32003.49216
Private Condominium,30098.01285,29175.20106
Private Condominium,30098.01285,29175.20106
Executive Condominium,40330.00568,35185.81787
Private Condominium,31954.97723,23003.9881
Private Condominium,31954.97723,23003.9881
Private Condominium,31954.97723,23003.9881
Private Condominium,29255.90768,30161.77471
Private Condominium,29255.90768,30161.77471
Private Condominium,29255.90768,30161.77471
Private Condominium,29255.90768,30161.77471
Private Condominium,32851.72426,33906.59799
Private Condominium,37077.57629,38562.2889
Private Condominium,37077.57629,38562.2889
Private Condominium,37077.57629,38562.2889
Private Condominium,37077.57629,38562.2889
Private Condominium,37077.57629,38562.2889
Private Condominium,36926.96744,31558.13012
Private Condominium,36926.96744,31558.130120000005
Private Condominium,36926.96744,31558.13012
Private Condominium,36926.96744,31558.13012
Private Condominium,32485.45173,28250.81655
Private Condominium,32485.45173,28250.81655
Private Condominium,31572.43347,35587.62049
Private Condominium,31572.43347,35587.62049
Private Condominium,31572.43347,35587.62049
Private Condominium,31572.43347,35587.62049
Private Condominium,31086.03276,34093.89845
Private Condominium,31086.032759999995,34093.89845
Private Condominium,31086.03276,34093.89845
Private Condominium,32588.05068,37067.79738
Private Condominium,32588.05068,37067.79738
Private Condominium,32588.05068,37067.79738
Private Condominium,46540.1507,27049.82538
Private Condominium,46540.1507,27049.82538
Private Condominium,33420.60507,22058.1428
Private Condominium,33420.60507,22058.1428
Private Condominium,32625.20885,36123.19708
Private Condominium,32519.97173,35155.04776
Private Condominium,34211.78046,25578.18984
Private Condominium,34211.78046,25578.189839999995
Private Condominium,34211.78046,25578.189839999995
Private Condominium,31736.86218,35632.7693
Private Condominium,31736.86218,35632.7693
Private Condominium,31736.86218,35632.7693
Private Condominium,31736.86218,35632.7693
Private Condominium,33664.5758,25581.6814
Private Condominium,33664.5758,25581.6814
Private Condominium,33382.90658,22096.93022
Private Condominium,33382.90658,22096.93022
Private Condominium,32775.31798,34864.52625
Private Condominium,34404.67724,23474.42293
Private Condominium,34404.67724,23474.42293
Private Condominium,38632.97221,21102.66267
Private Condominium,38632.97221,21102.66267
Private Condominium,38632.97221,21102.66267
Private Condominium,38632.97221,21102.66267
Private Condominium,33001.09163,27311.29723
Private Condominium,33001.09163,27311.29723
Private Condominium,33001.09163,27311.29723
Private Condominium,30896.0466,20512.94915
Private Condominium,30896.0466,20512.94915
Private Condominium,30896.0466,20512.94915
Private Condominium,32454.05021,37082.99091
Private Condominium,32454.05021,37082.99091
Private Condominium,32454.05021,37082.99091
Private Condominium,30436.90777,20802.17868
Private Condominium,36989.62522,31247.24237
Private Condominium,36989.62522,31247.242370000004
Private Condominium,36989.62522,31247.242370000004
Private Condominium,36989.62522,31247.24237
Private Condominium,33481.4043,29490.24326
Private Condominium,30698.004710000005,20725.16828
Private Condominium,35259.42372,22280.20818
Private Condominium,35259.42372,22280.20818
Private Condominium,35259.42372,22280.20818
Private Condominium,35259.42372,22280.20818
Private Condominium,31213.8284,28378.47536
Private Condominium,31213.8284,28378.47536
Private Condominium,33229.47997,39954.46609
Private Condominium,33229.47997,39954.46609
Private Condominium,32714.60897,34254.03879
Private Condominium,36753.68028,31800.5706
Private Condominium,36489.19254,32308.86839
Executive Condominium,37924.81206,39864.3372
Executive Condominium,37924.81206,39864.3372
Private Condominium,34359.36559,40172.11991
Private Condominium,34359.36559,40172.11991
Private Condominium,37327.74055,38613.24486
Private Condominium,37327.74055,38613.24486
Private Condominium,37327.74055,38613.24486
Private Condominium,32300.37545,27711.59559
Private Condominium,32300.37545,27711.59559
Private Condominium,38168.86611,34251.40612
Private Condominium,38168.86611,34251.40612
Private Condominium,38168.86611,34251.40612
Private Condominium,38168.86611,34251.40612
Private Condominium,40264.7384,19812.21892
Private Condominium,40264.7384,19812.21892
Executive Condominium,42572.72565,37305.21036
Executive Condominium,42572.72565,37305.21036
Private Condominium,34923.56591,23084.29607
Private Condominium,34923.56591,23084.29607
Private Condominium,34923.56591,23084.29607
Private Condominium,34041.31891,28852.22267
Private Condominium,33908.82431,29976.786819999998
Private Condominium,33908.82431,29976.78682
Private Condominium,31868.26595,27188.79168
Executive Condominium,41156.03322,32278.99046
Executive Condominium,41156.03322,32278.99046
Private Condominium,35416.16122,31586.776919999997
Private Condominium,35416.16122,31586.77692
Private Condominium,35416.16122,31586.77692
Private Condominium,33311.80999,36963.82921
Private Condominium,34036.61826,25068.74189
Private Condominium,34036.61826,25068.74189
Private Condominium,34036.61826,25068.74189
Private Condominium,33912.52425,27113.81387
Private Condominium,33912.52425,27113.81387
Private Condominium,33912.52425,27113.81387
Private Condominium,33426.88012,19974.89891
Private Condominium,33426.88012,19974.89891
Private Condominium,33426.88012,19974.89891
Private Condominium,33426.88012,19974.89891
Private Condominium,30786.95738,27913.035859999996
Private Condominium,30786.957379999996,27913.03586
Private Condominium,30786.95738,27913.03586
Private Condominium,33291.13256,21822.14526
Private Condominium,33291.13256,21822.14526
Private Condominium,33291.13256,21822.14526
Private Condominium,32912.46055,39668.71674
Private Condominium,36769.78906,38465.15527
Private Condominium,36769.78906,38465.15527
Private Condominium,36769.78906,38465.15527
Private Condominium,33596.07568,36916.58904
Private Condominium,32996.92426,28134.79402
Private Condominium,32875.63964,29670.16362
Executive Condominium,42111.58196,34777.88774
Executive Condominium,42111.58196,34777.88774
Private Condominium,32269.10451,35501.64195
Private Condominium,34536.50344,31997.54112
Private Condominium,34536.50344,31997.54112
Private Condominium,34536.50344,31997.541119999998
Private Condominium,34536.50344,31997.54112
Private Condominium,29092.50241,22586.70781
Private Condominium,29092.50241,22586.707810000004
Private Condominium,29092.50241,22586.70781
Private Condominium,32377.03516,28545.57119
Private Condominium,32377.03516,28545.57119
Private Condominium,32377.03516,28545.57119
Private Condominium,30964.44885,28147.39719
Private Condominium,34443.76752,29657.90724
Private Condominium,34443.76752,29657.90724
Private Condominium,31186.10813,33986.49216
Private Condominium,33509.60236,36303.08219
Private Condominium,33509.60236,36303.08219
Private Condominium,34255.79386,30047.282539999997
Private Condominium,34255.79386,30047.28254
Private Condominium,31169.01672,20326.63361
Private Condominium,31169.01672,20326.63361
Private Condominium,31169.01672,20326.63361
Executive Condominium,47484.91294,27164.747699999996
Executive Condominium,47484.91294,27164.7477
Private Condominium,36554.61109,33198.59269
Private Condominium,40949.7013,17996.09802
Private Condominium,40949.7013,17996.09802
Private Condominium,40949.7013,17996.09802
Private Condominium,32884.95073,34178.88371
Private Condominium,32744.12386,34334.00145
Private Condominium,32744.12386,34334.00145
Private Condominium,32744.12386,34334.00145
Private Condominium,32744.12386,34334.00145
Private Condominium,38754.02506,32769.12648
Private Condominium,38754.02506,32769.12648
Private Condominium,38754.02506,32769.12648
Private Condominium,30611.99329,28773.32191
Private Condominium,30611.99329,28773.32191
Private Condominium,30611.99329,28773.32191
Private Condominium,37654.65274,27343.20549
Private Condominium,44424.23758,28905.69899
Private Condominium,44424.23758,28905.69899
Private Condominium,44424.23758,28905.69899
Private Condominium,44424.23758,28905.69899
Private Condominium,45621.41522,22238.28068
Private Condominium,36638.49638,32284.04569
Private Condominium,35923.33987,28612.30566
Private Condominium,33359.89569,29274.05979
Private Condominium,33359.89569,29274.05979
Private Condominium,38585.57811,27654.90039
Private Condominium,38585.57811,27654.90039
Private Condominium,38585.57811,27654.90039
Private Condominium,40710.68275,28278.409009999996
Private Condominium,38010.59426,27652.863300000005
Private Condominium,38010.59426,27652.8633
Private Condominium,38010.59426,27652.8633
Private Condominium,37714.80229,27774.473940000003
Private Condominium,37714.80229,27774.473940000003
Private Condominium,37714.80229,27774.47394
Private Condominium,37271.6872,28255.63458
Private Condominium,37271.6872,28255.63458
Private Condominium,37620.65675,27696.08973
Private Condominium,37620.65675,27696.08973
Private Condominium,37628.34828,27496.16774
Private Condominium,32922.34182,27688.67924
Private Condominium,33262.86341,28724.5711
